Barcode,Name,Category,Cost,Price,Image URL
,"Dekko Sweet Toast Biscuits 300(±)12gm","Snacks","",80,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa96dbd61902ef2307b723_Dekko-Sweet-Toast-Biscuits-30012gm_1_415.webp"
,"Dekko Kheer Cookies Biscuits 265gm","Snacks","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/684e9dc83751e7843e499813_Dekko-Kheer-Cookies-Biscuits-265gm_1_415.webp"
,"Dekko Horlicks Cookies Biscuits 250(±)20gm","Snacks","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa96f2115075f231eccef0_Dekko-Horlicks-Cookies-Biscuits-270gm_1_415.webp"
,"Dekko Amore Cookies Biscuits 300gm","Snacks","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d4af2321da2357f5fb2_Dekko-Amore-Cookies-Biscuits-300g_1_415.webp"
,"Dekko Pick Star Cookies Biscuits 175gm","Snacks","",60,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6853e0e4b033e30e9e4e955f_Dekko-Pick-Star-Cookies-Biscuits-175gm_1_415.webp"
,"Dekko Special Toast Biscuits 185gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9666d61902ef2307a8e4_Dekko-Special-Toast-Biscuits-26020gm_1_415.webp"
,"Dekko Hercules Horlicks Cookies Biscuit 175gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9750115075f231ecd36c_Dekko-Hercules-Horlicks-Cookies-Biscuit-235gm_1_415.webp"
,"Dekko Bhalobasa Chocol.Milk Cookies 88gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66963bef414c61225be9c51c_Dekko-Bhalobasa-Chocol-Milk-Cookies-88g_1_415.webp"
,"Dekko Sooper Dooper Biscuits 122gm","Snacks","",40,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d49f2321da2357f5fad_Dekko-Sooper-Dooper-Biscuits-13515g_1_415.webp"
,"Dekko Kheer Cookies Biscuits 85gm","Snacks","",25,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa96dbd61902ef2307b71f_Dekko-Kheer-Cookies-Biscuits-85gm_1_415.webp"
,"Dekko Honey & Kalo Zeera Biscuit 88(±)5gm","Snacks","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9718115075f231ecd0b4_Dekko-Honey-Kalo-Zeera-Biscuit-885gm_1_415.webp"
,"Dekko Oroma Orange Biscuits 65(±)5gm","Snacks","",15,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa96dad61902ef2307b717_Dekko-Oroma-Orange-Biscuits-655gm_1_415.webp"
,"Dekko Shell & Cream Pine.Biscuits 42(±)5gm","Snacks","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa96f1115075f231eccee8_Dekko-Shell-Cream-Pine-Biscuits-425gm_1_415.webp"
,"Dekko Sooper Dooper Biscuits 40gm","Snacks","",10,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa96f1115075f231ecceec_Dekko-Sooper-Dooper-Biscuits-40gm_1_415.webp"
,"Bisk Club Sugar Free Cracker Biscuit 200(±)20gm","Snacks","",75,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa967cd61902ef2307b273_Bisk-Club-Sugar-Free-Cracker-Biscuit-20020gm_1_415.webp"
,"Bisk Club Shero Cream Biscuit 85gm","Snacks","",30,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa96c8d61902ef2307b63b_Bisk-Club-Shero-Cream-Biscuit-85gm_1_415.webp"
,"Bisk Club Fit Crackers Milk Flavour 60(±)10gm","Snacks","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9670d61902ef2307b0d3_Bisk-Club-Fit-Crackers-Milk-Flavour-6010gm_1_415.png"
,"Bisk Club Fit Masala Flavor 60(±)10gm","Snacks","",20,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9671d61902ef2307b17b_Bisk-Club-Fit-Masala-Flavor-6010gm_1_415.webp"
,"Bisk Club Champion Chocolate Coated sandwich Biscuit 40(±)5gm","Snacks","",15,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9661d61902ef2307a48e_Bisk-Club-Champion-Chocolate-Coated-sandwich-Biscuit-405gm_1_415.png"
,"Shwapno Plain Toast 350gm","Snacks","",100,"https://d2t8nl1y0ie1km.cloudfront.net/images/default-product.webp"
,"BelleAme Chocolate Fondue Cookies Biscuit 180(±)4gm","Snacks","",150,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9729115075f231ecd178_BelleAme-Chocolate-Fondue-Cookies-Biscuit-1804gm_1_415.webp"
,"BelleAme Cremo Vanilla Cream Biscuit 320gm","Snacks","",120,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9729115075f231ecd17c_BelleAme-Cremo-Vanilla-Cream-Biscuit-320gm_1_415.png"
,"BelleAme Peanut Bite Cookies Biscuit 240gm","Snacks","",70,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa972a115075f231ecd18b_BelleAme-Peanut-Bite-Cookies-Biscuit-240gm_1_415.webp"
,"Funtastic Milk Mate Biscuit 203gm","Snacks","",50,"https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9742115075f231ecd2b4_Funtastic-Milk-Mate-Biscuit-225gm_1_415.webp"
