Barcode,Name,Category,Cost,Price,Image URL
,Pusti Plus Instant Full Cream Milk Powder 500gm,Eggs & Dairy,,40,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/686f8fccc45a839ba05a6d84_Pusti-Plus-Instant-Full-Cream-Milk-Powder-500gm_1_415.webp
,AMA Full Cream Milk Powder 1kg,Eggs & Dairy,,870,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9540115075f231eca03d_AMA-Full-Cream-Milk-Powder-1kg_1_415.webp
,Starship Full Cream Milk Power 1kg (Poly),Eggs & Dairy,,700,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68f6095d974218ccf6c62f0a_Starship-Full-Cream-Milk-Power-1kg-Poly_1_415.webp
,Red Cow Instant Full Cream Milk Powder 500gm,Eggs & Dairy,,490,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9540115075f231ec9f8b_Red-Cow-Instant-Full-Cream-Milk-Powder-500gm_1_415.webp
,Dabur Honey 1kg,Sugar & Sweeteners,,81,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9654d61902ef230799d9_Dabur-Honey-1kg_1_415.webp
,Dabur Honey 250gm,Sugar & Sweeteners,,31,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa963ad61902ef23078de6_Dabur-Honey-250gm_1_415.webp
,Dabur Honey 100gm,Sugar & Sweeteners,,130,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa963ad61902ef23078dea_Dabur-Honey-100gm_1_415.webp
,Saffola Honey 500ml,Cooking Oil,,60,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa970d115075f231ecd030_Saffola-Honey-500ml_1_415.webp
,Saffola Honey 250ml,Cooking Oil,,30,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/6655ae7b0e5834e013de550c_Saffola-Honey-250ml_1_415.webp
,BPM Sesame Seed Oil 100ml,Cooking Oil,,100,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66844d35f2321da2357f5ef1_BPM-Sesame-Seed-Oil-100ml_1_415.webp
,Horlicks Classic Malt 1000gm (Jar),Beverages,,850,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67dab501ac5a5cedd1d78d7b_Horlicks-Classic-Malt-1000gm-Jar_1_415.webp
,Horlicks Lite 400gm (Jar),Beverages,,650,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68b574ff7d266676045746a6_Horlicks-Lite-400gm-Jar_1_415.webp
,Horlicks Junior Stage-1 500gm (Jar),Beverages,,550,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68b574f77d266676045745fa_Horlicks-Junior-Stage-1-500gm-Jar_1_415.webp
